,index,Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
329,81,07-Feb-2018,26065.4,26078.4,25558.05,25670.0,      121038215,         3663.61
330,82,08-Feb-2018,25759.85,26126.4,25637.4,25920.65,       91011548,         2686.18
331,83,09-Feb-2018,25466.3,25598.3,25371.0,25463.65,       75985052,         2520.27
332,84,12-Feb-2018,25530.1,25757.85,25485.4,25701.6,      161180184,         4127.51
333,85,14-Feb-2018,25810.25,25810.25,25212.35,25341.25,      197286979,         4757.09
334,86,15-Feb-2018,25360.9,25615.15,25295.15,25424.35,      291475391,         6015.58
335,87,16-Feb-2018,25511.95,25601.0,25100.9,25163.9,      278142760,         5275.87
336,88,19-Feb-2018,25324.6,25326.05,24824.55,25058.55,      273464127,         5217.27
337,89,20-Feb-2018,25105.55,25158.1,24829.0,24874.4,      258222746,         4721.89
338,90,21-Feb-2018,24996.6,24999.7,24796.35,24936.7,      152405865,         3527.60
339,91,22-Feb-2018,24812.7,24987.05,24781.7,24955.2,      167442673,         4865.92
340,92,23-Feb-2018,25002.25,25345.15,24962.85,25302.5,      127862871,         2800.10
341,93,26-Feb-2018,25452.0,25722.15,25381.2,25687.9,      110903837,         2678.89
342,94,27-Feb-2018,25684.6,25723.55,25356.4,25383.6,      289806608,         4594.31
343,95,28-Feb-2018,25116.25,25192.95,24942.0,25107.4,      311474002,         5010.14
344,96,01-Mar-2018,25022.35,25226.05,24854.4,24902.55,      214529321,         4160.86
345,97,05-Mar-2018,24831.35,24873.05,24682.0,24818.7,      138679764,         3083.52
346,98,06-Mar-2018,24964.1,25040.25,24362.05,24448.45,      135108832,         3586.37
347,99,07-Mar-2018,24333.85,24373.4,24096.75,24134.1,      187523331,         4460.36
348,100,08-Mar-2018,24273.9,24534.5,24048.55,24477.65,      169549517,         4215.95
349,101,09-Mar-2018,24556.95,24564.75,24259.7,24296.45,-,-
350,102,12-Mar-2018,24443.6,24716.05,24358.5,24664.2,      165215227,         3391.70
351,103,13-Mar-2018,24624.6,25009.65,24597.55,24738.65,      235984528,         4796.93
352,104,14-Mar-2018,24629.65,24894.3,24487.0,24851.65,      209048209,         3970.26
353,105,15-Mar-2018,24854.3,24939.85,24732.0,24791.85,      130382242,         2965.53
354,106,16-Mar-2018,24753.65,24785.35,24439.15,24489.55,      189684825,         4972.47
355,107,19-Mar-2018,24530.15,24588.05,24186.95,24245.1,      147614260,         3469.57
356,108,20-Mar-2018,24133.95,24355.65,24082.95,24168.2,      127991875,         2880.10
357,109,21-Mar-2018,24331.3,24459.75,24208.65,24255.6,-,-
358,110,22-Mar-2018,24252.95,24314.4,24094.85,24141.5,      131439602,         3671.41
359,111,23-Mar-2018,23785.65,23796.3,23605.6,23670.4,      180649286,         5169.06
360,112,26-Mar-2018,23674.9,24290.65,23657.05,24244.35,      193627423,         5403.07
361,113,27-Mar-2018,24396.4,24496.95,24266.4,24434.15,      178620655,         4150.30
362,114,28-Mar-2018,24299.5,24361.0,24203.4,24263.35,      183841858,         5211.90
363,115,02-Apr-2018,24235.65,24373.4,24062.95,24328.5,-,-
364,116,03-Apr-2018,24285.95,24538.0,24254.35,24510.6,-,-
365,117,04-Apr-2018,24502.5,24666.3,24087.8,24129.5,      126222576,         3124.06
366,118,05-Apr-2018,24394.45,24824.9,24380.85,24759.8,      133764907,         3277.00
367,119,06-Apr-2018,24776.35,24933.6,24626.4,24873.15,      160970708,         3373.86
368,120,09-Apr-2018,24848.85,25152.85,24828.0,25093.8,-,-
369,121,10-Apr-2018,25153.6,25279.9,25120.2,25226.8,      171760040,         4700.75
370,122,11-Apr-2018,25198.35,25207.05,24950.3,25098.25,      107073367,         2600.16
371,123,12-Apr-2018,25076.9,25244.8,24969.4,25195.1,      111777276,         2910.30
372,124,13-Apr-2018,25239.65,25411.3,25076.85,25200.6,      110293693,         3092.82
373,125,16-Apr-2018,25082.1,25348.55,25067.35,25320.85,       89034228,         2419.76
374,126,17-Apr-2018,25383.75,25402.55,25224.0,25334.45,       89721865,         2271.22
375,127,18-Apr-2018,25426.75,25426.75,25058.75,25102.3,-,-
376,128,19-Apr-2018,25206.45,25207.3,25049.7,25126.15,       95466036,         2862.17
377,129,20-Apr-2018,25126.8,25126.8,24839.3,24943.85,      109581669,         3213.87
378,130,23-Apr-2018,25065.5,25084.15,24466.1,24960.65,       82787891,         2792.74
379,131,24-Apr-2018,24972.2,25123.45,24955.0,25042.1,       87396011,         2569.82
380,132,25-Apr-2018,24993.4,24993.4,24734.6,24814.4,       81840418,         2183.16
381,133,26-Apr-2018,24833.2,25064.0,24753.4,25010.9,      173426201,         5472.93
382,134,27-Apr-2018,25030.15,25441.5,25029.65,25394.6,      232368278,         7611.56
383,135,30-Apr-2018,25490.15,25617.5,25464.8,25531.6,      124580678,         4038.16
384,136,02-May-2018,25607.05,25716.75,25499.35,25568.3,      117929750,         4671.44
385,137,03-May-2018,25547.9,25653.45,25469.05,25605.25,      100388024,         3153.73
386,138,04-May-2018,25632.3,25680.4,25537.7,25645.4,       97343104,         2601.08
387,139,07-May-2018,25676.25,25913.5,25675.15,25852.05,       92743092,         2919.95
388,140,08-May-2018,26074.15,26116.25,25954.6,26090.5,      198848914,         5933.21
389,141,09-May-2018,25988.1,26206.5,25946.3,26154.45,       96440863,         2809.40
390,142,10-May-2018,26216.1,26266.4,26057.2,26131.0,      214481883,         4182.07
391,143,11-May-2018,26173.7,26437.25,26099.85,26413.15,      109005797,         2559.59
392,144,14-May-2018,26404.45,26565.4,26338.05,26475.15,       97254252,         2350.74
393,145,15-May-2018,26494.9,26972.05,26407.3,26474.0,      150002630,         3797.98
394,146,16-May-2018,26269.35,26428.35,26102.15,26182.15,      232083519,         4137.85
395,147,17-May-2018,26233.2,26283.55,26012.0,26073.8,      126926383,         2743.08
396,148,18-May-2018,26025.6,26032.0,25839.0,25875.6,      113573727,         2898.79
397,149,21-May-2018,26017.5,26066.75,25685.35,25750.8,      120004208,         2859.70
398,150,22-May-2018,25780.25,25945.65,25701.35,25777.7,      179388885,         3854.09
399,151,23-May-2018,25726.95,25903.9,25622.15,25684.95,      170573849,         4225.48
400,152,24-May-2018,25722.9,26073.1,25658.4,26016.8,      110029603,         2831.27
401,153,25-May-2018,26066.75,26325.55,26031.45,26273.55,       98939554,         2451.82
402,154,28-May-2018,26291.65,26713.65,26273.9,26614.25,      136868774,         3135.71
403,155,29-May-2018,26567.25,26570.95,26221.1,26254.8,      106152966,         2563.90
404,156,30-May-2018,26039.9,26405.45,25980.85,26327.8,      118974102,         3093.10
405,157,31-May-2018,26587.0,27164.55,26354.55,26956.2,      318900279,         7879.98
406,158,01-Jun-2018,26913.4,26996.8,26658.55,26692.8,      132336254,         4017.91
407,159,04-Jun-2018,27023.7,27047.55,26205.9,26257.55,      137561064,         7188.74
408,160,05-Jun-2018,26263.0,26342.4,26069.55,26251.0,      107940100,         3169.87
409,161,06-Jun-2018,26266.9,26425.2,26147.8,26367.6,      144159415,         3007.56
410,162,07-Jun-2018,26577.95,26766.95,26483.9,26517.8,      131294980,         3421.62
411,163,08-Jun-2018,26457.25,26481.0,26284.2,26451.35,      115660362,         2840.81
412,164,11-Jun-2018,26473.2,26653.0,26421.95,26453.55,      144115066,         3245.59
413,165,12-Jun-2018,26566.6,26656.45,26449.85,26607.1,      132109351,         3130.92
414,166,13-Jun-2018,26721.95,26765.45,26598.2,26642.8,      116844183,         3247.43
415,167,14-Jun-2018,26612.3,26623.25,26503.1,26562.25,       99120546,         3053.24
416,168,15-Jun-2018,26513.7,26586.4,26344.95,26417.4,      147563095,         4291.75
417,169,18-Jun-2018,26444.3,26477.5,26322.45,26409.3,      101362059,         2768.39
418,170,19-Jun-2018,26448.1,26448.1,26224.75,26265.75,      112377787,         3350.41
419,171,20-Jun-2018,26320.45,26574.75,26309.95,26557.7,      105129754,         2731.02
420,172,21-Jun-2018,26645.3,26682.95,26454.95,26496.95,      122194668,         3194.16
421,173,22-Jun-2018,26518.4,26806.55,26364.25,26766.85,      127690793,         2984.13
422,174,25-Jun-2018,26718.15,26804.9,26573.0,26609.7,       89753825,         2294.57
423,175,26-Jun-2018,26495.65,26712.6,26479.65,26601.7,       97355424,         2542.42
424,176,27-Jun-2018,26616.3,26634.3,26336.5,26423.4,      124787831,         3704.42
425,177,28-Jun-2018,26398.1,26487.85,26161.0,26324.6,      242245847,         5891.37
426,178,29-Jun-2018,26312.7,26465.0,26291.35,26364.2,      128238510,         3866.66
427,179,02-Jul-2018,26364.45,26371.6,26060.6,26230.3,      174872280,         4472.48
428,180,03-Jul-2018,26210.1,26316.1,26142.0,26204.1,      104588044,         2547.80
429,181,04-Jul-2018,26249.25,26480.5,26132.9,26433.95,       82888322,         2201.98
430,182,05-Jul-2018,26481.55,26598.45,26415.2,26503.3,       91431872,         2632.52
431,183,06-Jul-2018,26427.55,26609.85,26410.0,26493.85,      120291139,         3037.92
432,184,09-Jul-2018,26642.35,26781.2,26611.55,26753.3,      101833058,         2986.56
433,185,10-Jul-2018,26844.55,26939.55,26778.5,26894.55,      103574099,         3700.96
434,186,11-Jul-2018,26900.65,26938.85,26774.6,26816.2,       91728787,         2611.23
435,187,12-Jul-2018,26937.5,27164.8,26936.05,27026.55,      108520112,         2970.49
436,188,13-Jul-2018,27046.85,27102.35,26902.3,26935.95,      102571130,         2814.78
437,189,16-Jul-2018,26914.5,26939.05,26643.95,26679.8,      105758457,         2848.73
438,190,17-Jul-2018,26662.85,27041.35,26653.65,27008.1,      217931631,         3847.03
439,191,18-Jul-2018,27107.35,27187.15,26834.45,26880.9,      192207622,         4231.03
440,192,19-Jul-2018,26960.2,27025.45,26730.1,26789.65,      130746919,         3820.62
441,193,20-Jul-2018,26764.4,26946.55,26718.6,26873.2,       84205472,         2800.09
442,194,23-Jul-2018,26701.3,27040.1,26671.35,27008.15,      125717272,         3638.84
443,195,24-Jul-2018,26984.15,27128.0,26868.15,26974.4,      115100157,         2833.32
444,196,25-Jul-2018,26992.55,27074.0,26939.35,27031.3,      100793998,         3015.78
445,197,26-Jul-2018,27054.7,27455.1,27045.05,27406.4,      256486512,         7635.50
446,198,27-Jul-2018,27497.8,27661.05,27455.0,27634.4,      215768964,         5073.75
447,199,30-Jul-2018,27767.65,27873.7,27607.95,27842.6,      308460689,         6975.01
448,200,31-Jul-2018,27797.2,27839.2,27651.3,27764.15,      185189252,         5102.60
449,201,01-Aug-2018,27684.8,27820.15,27477.9,27596.6,      152825700,         3734.84
450,202,02-Aug-2018,27469.5,27487.9,27327.95,27355.95,      119103729,         3215.97
451,203,03-Aug-2018,27471.95,27723.0,27448.15,27695.5,      164821344,         4529.27
452,204,06-Aug-2018,27769.55,27994.0,27766.05,27898.5,      184016610,         5115.36
453,205,07-Aug-2018,27972.95,27988.2,27827.3,27875.9,      249213872,         5160.75
454,206,08-Aug-2018,27930.55,28128.65,27858.75,28062.45,      149989901,         3628.81
455,207,09-Aug-2018,28173.65,28363.4,28132.0,28320.0,      254180287,         7260.85
456,208,10-Aug-2018,28348.95,28377.9,28087.65,28124.25,      285470698,         7773.78
457,209,13-Aug-2018,27760.8,27911.85,27739.5,27794.4,      165765211,         4690.84
458,210,14-Aug-2018,27864.4,28053.05,27854.9,28021.7,      116466884,         3336.18
459,211,16-Aug-2018,27836.15,28013.1,27779.5,27826.55,      185103463,         5983.13
460,212,17-Aug-2018,27991.75,28178.15,27953.8,28128.55,      156310659,         4475.50
461,213,20-Aug-2018,28171.65,28322.3,28171.65,28274.25,      177840658,         3902.35
462,214,21-Aug-2018,28295.85,28305.95,28151.9,28257.9,      142439166,         3981.61
463,215,23-Aug-2018,28321.95,28325.45,27965.35,28027.9,      133387354,         4353.40
464,216,24-Aug-2018,27954.25,28122.75,27782.8,27834.7,      169952869,         4734.87
465,217,27-Aug-2018,27971.25,28317.75,27958.2,28264.2,      146706980,         4960.34
466,218,28-Aug-2018,28379.9,28388.65,28152.7,28269.65,      144026112,         4298.92
467,219,29-Aug-2018,28233.4,28344.1,28167.8,28224.1,      168875762,         5230.80
468,220,30-Aug-2018,28233.7,28233.7,27961.75,28103.25,      186360757,         6092.45
469,221,31-Aug-2018,27998.0,28157.35,27940.95,28061.75,      229622699,         7069.12
470,222,03-Sep-2018,28199.45,28203.2,27777.4,27819.5,      127011210,         3746.12
471,223,04-Sep-2018,27845.55,27875.15,27385.85,27430.75,      165858496,         4714.18
472,224,05-Sep-2018,27409.3,27506.3,27136.05,27376.05,      131880484,         3854.47
473,225,06-Sep-2018,27464.25,27552.8,27246.25,27468.7,      120287292,         3808.19
474,226,07-Sep-2018,27439.25,27512.5,27232.8,27481.45,      144905496,         4409.73
475,227,10-Sep-2018,27395.2,27404.85,27142.55,27201.75,      178147552,         6363.64
476,228,11-Sep-2018,27295.2,27318.45,26772.25,26807.5,      160826279,         5575.27
477,229,12-Sep-2018,26895.15,26895.15,26555.15,26819.2,      174201027,         4921.26
478,230,14-Sep-2018,27059.85,27205.75,26989.8,27163.85,      136633270,         4403.10
479,231,17-Sep-2018,27002.6,27002.6,26743.4,26820.3,      115283101,         3192.51
480,232,18-Sep-2018,26757.0,26901.05,26407.45,26441.45,      308575632,         6201.28
481,233,19-Sep-2018,26532.0,26611.6,26235.7,26277.35,      244393690,         5745.50
482,234,21-Sep-2018,26331.05,26490.4,25053.35,25596.9,      547285580,        14634.54
483,235,24-Sep-2018,25645.05,25649.7,24904.5,24970.35,      272396270,         7233.55
484,236,25-Sep-2018,24947.7,25406.95,24678.25,25330.35,      329548199,         8339.92
485,237,26-Sep-2018,25525.1,25525.1,25197.35,25376.3,      215055339,         5556.79
486,238,27-Sep-2018,25442.1,25452.5,25007.05,25042.15,      262822577,         6524.63
487,239,28-Sep-2018,25135.8,25354.7,24919.25,25119.85,      367109389,         7890.09
488,240,01-Oct-2018,24943.9,25412.15,24707.65,25367.0,      304703170,         8248.86
489,241,03-Oct-2018,25290.55,25470.05,25026.35,25069.9,      261054513,         7025.24
490,242,04-Oct-2018,24735.15,24893.4,24501.05,24819.3,      245813411,         6980.52
491,243,05-Oct-2018,24741.65,25080.2,24250.65,24443.45,      230429144,         6217.03
492,244,08-Oct-2018,24470.75,24745.35,24240.05,24618.35,      223867274,         5799.32
493,245,09-Oct-2018,24703.65,24759.9,24464.9,24527.65,      175374004,         4179.44
494,0,10-Oct-2018,24596.6,25371.15,24559.9,25321.7,      227005049,         5962.10
495,1,11-Oct-2018,24541.75,24940.1,24493.7,24783.95,      255410789,         6721.36
496,2,12-Oct-2018,25001.95,25484.2,24975.45,25395.85,      200602244,         5803.45
497,3,15-Oct-2018,25444.0,25466.2,25147.8,25388.05,      146636264,         4393.26
498,4,16-Oct-2018,25414.2,25707.05,25351.8,25589.65,      226063396,         5917.40
499,5,17-Oct-2018,25839.1,25915.35,25101.95,25188.6,      182759960,         4927.19
500,6,19-Oct-2018,24966.5,25277.9,24922.65,25085.8,      200900442,         5390.27
501,7,22-Oct-2018,25484.25,25504.75,25021.35,25078.6,      172423369,         6136.64
502,8,23-Oct-2018,24786.9,25124.6,24784.9,24972.45,      144911236,         5373.28
503,9,24-Oct-2018,25312.7,25356.9,24839.65,25064.2,      176623910,         5399.39
504,10,25-Oct-2018,24841.5,24977.35,24696.85,24817.45,      215033794,         6855.91
505,11,26-Oct-2018,24771.85,24771.95,24353.1,24421.05,      219130974,         5370.59
506,12,29-Oct-2018,24647.95,25023.75,24404.55,24959.7,      279844102,         8145.83
507,13,30-Oct-2018,24924.75,25121.5,24686.85,24807.75,      257591034,         6320.86
508,14,31-Oct-2018,24823.8,25201.3,24528.35,25153.25,      241789641,         6831.52
509,15,01-Nov-2018,25285.2,25401.6,25129.45,25323.65,      216612149,         6629.38
510,16,02-Nov-2018,25545.35,25856.25,25499.15,25701.65,      297782501,         7743.94
511,17,05-Nov-2018,25731.55,25788.2,25534.4,25732.2,      188023500,         5530.01
512,18,06-Nov-2018,25747.4,25860.75,25558.35,25598.0,      162090341,         5015.97
513,19,07-Nov-2018,25818.1,25824.4,25698.1,25737.5,       18966564,          498.12
514,20,09-Nov-2018,25742.55,25822.75,25598.75,25771.0,      145005871,         4275.96
515,21,12-Nov-2018,25816.15,25907.2,25495.1,25539.75,      115950746,         3409.51
516,22,13-Nov-2018,25422.0,25796.5,25384.55,25768.6,      141869413,         3960.71
517,23,14-Nov-2018,25952.4,26045.05,25806.7,25930.15,      194940269,         6211.45
518,24,15-Nov-2018,25946.2,26197.6,25728.0,26154.75,      171790148,         4842.53
519,25,16-Nov-2018,26205.35,26332.75,26122.55,26245.55,      235671044,         6161.73
520,26,19-Nov-2018,26364.6,26379.1,26204.35,26300.7,      172343045,         4593.46
521,27,20-Nov-2018,26211.5,26259.4,26041.8,26113.35,      189681759,         4547.93
522,28,21-Nov-2018,26105.45,26342.05,26060.55,26262.05,      159319280,         4105.57
523,29,22-Nov-2018,26233.65,26323.95,25947.85,25999.45,      153931487,         3578.29
524,30,26-Nov-2018,26096.0,26396.6,26025.05,26365.6,      174542785,         4851.74
525,31,27-Nov-2018,26286.1,26491.25,26268.65,26443.1,      176101916,         4878.41
526,32,28-Nov-2018,26489.65,26584.95,26419.65,26457.95,      255358541,         6055.94
527,33,29-Nov-2018,26641.6,27003.75,26577.15,26939.6,      472107464,        11697.23
528,34,30-Nov-2018,27009.3,27012.7,26764.9,26862.95,      228852954,         5768.23
529,35,03-Dec-2018,27032.9,27037.1,26791.65,26857.55,      205823981,         4958.19
530,36,04-Dec-2018,26809.5,26843.8,26644.75,26693.8,      172608502,         4095.43
531,37,05-Dec-2018,26572.1,26627.35,26443.65,26519.6,      144478743,         4026.28
532,38,06-Dec-2018,26339.1,26359.9,26149.45,26198.3,      139141747,         3758.91
533,39,07-Dec-2018,26307.4,26659.7,26252.1,26594.3,      185529990,         7950.15
534,40,10-Dec-2018,26073.65,26336.2,26072.0,26102.65,      156932519,         5857.99
535,41,11-Dec-2018,25602.25,26227.9,25598.95,26163.4,      264187458,         7737.87
536,42,12-Dec-2018,26286.25,26672.7,26214.75,26643.85,      215679380,         5612.44
537,43,13-Dec-2018,26844.15,26951.45,26723.65,26816.35,      236399763,         5611.02
538,44,14-Dec-2018,26810.85,26909.0,26732.7,26826.0,      168458080,         3706.72
539,45,17-Dec-2018,26915.45,27051.4,26908.6,27015.8,      118695599,         3813.30
540,46,18-Dec-2018,26917.3,27210.05,26840.8,27174.7,      158144343,         3755.54
541,47,19-Dec-2018,27229.05,27364.35,27214.3,27298.4,      215616915,         5199.28
542,48,20-Dec-2018,27128.65,27309.1,27084.5,27275.1,      191698257,         4427.58
543,49,21-Dec-2018,27261.25,27369.1,26823.1,26869.65,      177065617,         4099.45
544,50,24-Dec-2018,26877.05,26934.85,26676.95,26714.75,      128003648,         2772.52
545,51,26-Dec-2018,26634.0,27029.15,26408.15,26986.8,      148910853,         3447.39
546,52,27-Dec-2018,27200.65,27239.95,26845.1,26878.55,      169903194,         4347.66
547,53,28-Dec-2018,27048.4,27213.45,27039.6,27125.25,      109836090,         3095.11
548,54,31-Dec-2018,27267.8,27286.5,27105.0,27160.2,       83813951,         2374.23
549,55,01-Jan-2019,27231.4,27430.55,27019.05,27392.4,      116379065,         3497.39
550,56,02-Jan-2019,27297.0,27397.55,27077.6,27174.7,      176599164,         4422.44
551,57,03-Jan-2019,27181.6,27206.2,26923.75,26959.85,      151201387,         4032.83
552,58,04-Jan-2019,26999.7,27274.5,26926.1,27195.0,      189451222,         4440.79
553,59,07-Jan-2019,27378.65,27477.8,27279.55,27304.55,      161026470,         4112.84
554,60,08-Jan-2019,27301.9,27542.4,27161.95,27509.5,      150550286,         4359.43
555,61,09-Jan-2019,27651.25,27754.45,27409.5,27720.4,      199818392,         6148.74
556,62,10-Jan-2019,27713.55,27713.55,27488.2,27528.55,      139266179,         4308.94
557,63,11-Jan-2019,27602.8,27612.45,27382.45,27453.9,      116552104,         3510.63
558,64,14-Jan-2019,27389.2,27389.8,27182.2,27248.25,      212863498,         4859.32
559,65,15-Jan-2019,27317.55,27447.55,27317.1,27400.75,      161396521,         3884.40
560,66,16-Jan-2019,27405.65,27554.75,27403.05,27483.7,      183688179,         4155.93
561,67,17-Jan-2019,27568.6,27611.55,27335.15,27528.75,      212321274,         4941.09
562,68,18-Jan-2019,27550.05,27576.45,27410.65,27456.7,      129067258,         3343.81
563,69,21-Jan-2019,27514.55,27622.2,27388.5,27533.6,      128881764,         4626.77
564,70,22-Jan-2019,27526.55,27533.35,27385.4,27482.25,      138997867,         4661.51
565,71,23-Jan-2019,27493.1,27564.7,27189.6,27250.75,      126935738,         3525.23
566,72,24-Jan-2019,27273.5,27342.35,27142.8,27266.4,      210279603,         5373.42
567,73,25-Jan-2019,27261.45,27433.55,27045.2,27115.3,      284535180,         7269.49
568,74,28-Jan-2019,27041.45,27134.2,26587.95,26653.05,      181836992,         5404.63
569,75,29-Jan-2019,26616.25,26743.85,26441.55,26573.4,      194369347,         5235.15
570,76,30-Jan-2019,26789.75,26916.25,26693.7,26825.5,      249270714,         8955.81
571,77,31-Jan-2019,26969.15,27325.05,26891.05,27295.45,      306292995,         9985.48
572,78,01-Feb-2019,27334.55,27533.05,26930.45,27085.95,      238794913,         6813.15
573,79,04-Feb-2019,26974.0,27243.8,26825.55,27186.6,      173078574,         4342.07
574,80,05-Feb-2019,27226.05,27348.25,27153.2,27271.7,      189860429,         4160.27
575,81,06-Feb-2019,27326.2,27428.65,27294.1,27402.35,      164747849,         3816.51
576,82,07-Feb-2019,27424.1,27589.75,27322.95,27387.15,      156626117,         3637.06
577,83,08-Feb-2019,27302.65,27482.1,27221.25,27294.4,      142258447,         3838.29
578,84,11-Feb-2019,27240.5,27305.9,27151.55,27227.8,      117311228,         3186.38
579,85,12-Feb-2019,27166.9,27286.65,26988.9,27010.75,      117431255,         3697.43
580,86,13-Feb-2019,27068.85,27108.0,26839.05,26885.4,      112116513,         3288.32
581,87,14-Feb-2019,26978.0,27030.0,26818.05,26970.6,      374943572,         8959.41
582,88,15-Feb-2019,27017.2,27029.95,26635.25,26794.25,      252673681,         6444.39
583,89,18-Feb-2019,26754.6,26829.95,26617.7,26654.25,      175449436,         4231.50
584,90,19-Feb-2019,26666.55,26996.45,26625.6,26684.85,      129759984,         3282.94
585,91,20-Feb-2019,26786.0,26985.5,26732.65,26955.5,      130711905,         3256.71
586,92,21-Feb-2019,26994.75,27100.9,26973.0,27052.4,      148275410,         3574.09
587,93,22-Feb-2019,26960.05,26997.35,26847.8,26867.55,      221450091,        13958.07
588,94,25-Feb-2019,26934.2,27197.1,26932.65,27159.25,      141100629,         4254.38
589,95,26-Feb-2019,26853.8,27127.25,26736.6,26952.95,      201083249,         5390.59
590,96,27-Feb-2019,27078.1,27189.45,26719.4,26799.3,      193745424,         5604.59
591,97,28-Feb-2019,26878.0,26920.5,26762.55,26789.9,      191588675,         6926.21
592,98,01-Mar-2019,26941.0,27076.55,26928.9,27043.9,      189425878,         4531.37
593,99,05-Mar-2019,27068.15,27580.75,26958.1,27554.05,      207435129,         5122.25
594,100,06-Mar-2019,27618.1,27681.65,27492.05,27625.65,      179778089,         4966.69
595,101,07-Mar-2019,27661.0,27815.5,27560.0,27764.6,      208017462,         4715.54
596,102,08-Mar-2019,27686.15,27811.35,27645.4,27761.8,      140524297,         3711.24
597,103,11-Mar-2019,27840.1,28035.6,27791.25,27966.65,      148235712,         4381.47
598,104,12-Mar-2019,28168.2,28488.1,28142.25,28443.7,      184260495,         6427.57
599,105,13-Mar-2019,28480.3,28927.7,28353.65,28884.3,      206998023,         9124.75
600,106,14-Mar-2019,29028.9,29070.35,28819.75,28923.1,      187139544,         6138.11
601,107,15-Mar-2019,29007.0,29520.7,28990.85,29381.45,      296217360,         9607.37
602,108,18-Mar-2019,29521.6,29812.0,29361.65,29596.1,      185741004,         5835.92
603,109,19-Mar-2019,29702.6,29799.75,29547.7,29767.85,      222296391,         5295.30
604,110,20-Mar-2019,29769.65,29885.2,29633.5,29832.2,      194921072,         5196.81
605,111,22-Mar-2019,29920.75,30008.1,29508.7,29582.5,      219823784,         6622.27
606,112,25-Mar-2019,29329.4,29329.4,29156.25,29281.2,      132018394,         3876.07
607,113,26-Mar-2019,29300.4,29950.15,29278.5,29882.15,      131212876,         4159.59
608,114,27-Mar-2019,30034.15,30262.55,29790.25,30019.8,      260544922,         8006.30
609,115,28-Mar-2019,30064.8,30496.05,29969.1,30420.55,      292110701,         9523.90
610,116,29-Mar-2019,30480.35,30499.15,30235.9,30426.8,      219687116,         6217.73
611,117,01-Apr-2019,30537.6,30648.1,30218.35,30326.5,      224440509,         5594.91
612,118,02-Apr-2019,30450.1,30452.9,30155.85,30354.25,      196482019,         5205.38
613,119,03-Apr-2019,30440.85,30602.55,30036.25,30093.3,      193071867,         5203.95
614,120,04-Apr-2019,30147.3,30245.7,29809.9,29904.9,      199631082,         5460.27
615,121,05-Apr-2019,30002.85,30174.0,29850.0,30084.65,      154141037,         4130.84
616,122,08-Apr-2019,30201.5,30232.05,29716.6,29845.3,      147201421,         3687.89
617,123,09-Apr-2019,29901.5,30165.05,29703.55,30113.85,      165462138,         4788.34
618,124,10-Apr-2019,29916.6,30155.75,29768.1,29803.5,      165250173,         9946.96
619,125,11-Apr-2019,29841.85,29852.25,29640.25,29786.1,      108247929,         3168.46
620,126,12-Apr-2019,29780.55,30000.95,29707.0,29938.55,      104858970,         3137.74
621,127,15-Apr-2019,29983.5,30163.1,29919.1,30104.25,       90613632,         3071.18
622,128,16-Apr-2019,30236.25,30590.95,30228.2,30531.35,      117822281,         4223.74
623,129,18-Apr-2019,30656.5,30669.8,30142.2,30223.4,      141697748,         4610.68
624,130,22-Apr-2019,30282.5,30289.9,29647.55,29687.95,      132778018,         4647.04
625,131,23-Apr-2019,29761.95,29906.5,29455.45,29479.7,      145857126,         4502.93
626,132,24-Apr-2019,29550.5,29914.85,29435.05,29860.8,      129529258,         4477.27
627,133,25-Apr-2019,29927.05,30057.7,29511.95,29561.35,      201016367,         6526.09
628,134,26-Apr-2019,29764.85,30048.2,29563.15,30013.5,      158188658,         5736.29
629,135,30-Apr-2019,29920.4,29920.4,29550.05,29764.8,      362563145,         9257.75
630,136,02-May-2019,29699.8,29919.35,29638.8,29708.6,      242309997,         6830.49
631,137,03-May-2019,29811.65,30121.75,29795.1,29954.15,      181379119,         5248.10
632,138,06-May-2019,29626.5,29757.4,29528.6,29618.45,      188230212,         4787.11
633,139,07-May-2019,29749.55,29835.5,29244.25,29288.2,      180581999,         5340.05
634,140,08-May-2019,29261.3,29261.3,28951.35,28994.4,      179421775,         4926.02
635,141,09-May-2019,28893.95,29040.3,28784.65,28884.6,      206029474,         5196.87
636,142,10-May-2019,28927.6,29202.85,28900.1,29040.5,      223514610,         6070.63
637,143,13-May-2019,29026.65,29049.05,28621.1,28659.95,      253600119,         5356.35
638,144,14-May-2019,28718.75,29058.3,28582.6,28829.2,      256593306,         6110.47
639,145,15-May-2019,28925.45,28983.15,28555.15,28616.45,      218778407,         5126.91
640,146,16-May-2019,28625.9,28947.6,28525.45,28855.3,      189440058,         4501.11
641,147,17-May-2019,28881.4,29559.45,28856.0,29450.15,      257111157,         6489.10
642,148,20-May-2019,30230.4,30827.85,30111.2,30759.7,      321102950,         9217.22
643,149,21-May-2019,30862.1,30926.7,30265.1,30308.4,      216423886,         5968.41
644,150,22-May-2019,30410.65,30675.1,30268.6,30526.8,      224425509,         7602.50
645,151,23-May-2019,30962.8,31705.0,30292.35,30409.1,      494083740,        14547.69
646,152,24-May-2019,30685.5,31275.4,30564.4,31212.55,      282765890,         7946.04
647,153,27-May-2019,31234.9,31700.75,31142.5,31647.65,      239161158,         6533.11
648,154,28-May-2019,31711.3,31712.4,31328.6,31597.9,      297603975,         6998.27
